id|insee|zip|name|slug|latitude|longitude|departments_id|departments_code|departments_name|departments_slug|regions_id|code|regions_name|regions_slug
13344|34225|34620|Puisserguier|puisserguier|43.373570350877|3.0520241520468|35|34|Hérault|herault|15|76|Occitanie|occitanie
13345|34226|34310|Quarante|quarante|43.350517368421|2.9772511842105|35|34|Hérault|herault|15|76|Occitanie|occitanie
13346|34227|34160|Restinclières|restinclieres|43.72043828125|4.03626484375|35|34|Hérault|herault|15|76|Occitanie|occitanie
13347|34228|34220|Rieussec|rieussec|43.416959306931|2.7294564356436|35|34|Hérault|herault|15|76|Occitanie|occitanie
13348|34229|34220|Riols|riols|43.502178207547|2.7986338679245|35|34|Hérault|herault|15|76|Occitanie|occitanie
13349|34230|34520|Les Rives|les rives|43.84611754717|3.2648964150943|35|34|Hérault|herault|15|76|Occitanie|occitanie
13350|34231|34650|Romiguières|romiguieres|43.817585376344|3.2369438709677|35|34|Hérault|herault|15|76|Occitanie|occitanie
13351|34232|34460|Roquebrun|roquebrun|43.508516166667|3.0040420416667|35|34|Hérault|herault|15|76|Occitanie|occitanie
13352|34233|34650|Roqueredonde|roqueredonde|43.797814224599|3.2020279144385|35|34|Hérault|herault|15|76|Occitanie|occitanie
13353|34234|34320|Roquessels|roquessels|43.551741|3.2263974545455|35|34|Hérault|herault|15|76|Occitanie|occitanie
13354|34235|34610|Rosis|rosis|43.631810676692|3.0061247744361|35|34|Hérault|herault|15|76|Occitanie|occitanie
13355|34236|34380|Rouet|rouet|43.823706644295|3.8138690604027|35|34|Hérault|herault|15|76|Occitanie|occitanie
13356|34237|34320|Roujan|roujan|43.514015890411|3.3030810273973|35|34|Hérault|herault|15|76|Occitanie|occitanie
13357|34238|34190|Saint-André-de-Buèges|saint andre de bueges|43.850285376344|3.6464450537634|35|34|Hérault|herault|15|76|Occitanie|occitanie
13358|34239|34725|Saint-André-de-Sangonis|saint andre de sangonis|43.650134609375|3.499960546875|35|34|Hérault|herault|15|76|Occitanie|occitanie
13359|34240|34130|Saint-Aunès|saint aunes|43.633930941176|3.9655505882353|35|34|Hérault|herault|15|76|Occitanie|occitanie
13360|34241|34230|Saint-Bauzille-de-la-Sylve|saint bauzille de la sylve|43.609418076923|3.5552447115385|35|34|Hérault|herault|15|76|Occitanie|occitanie
13361|34242|34160|Saint-Bauzille-de-Montmel|saint bauzille de montmel|43.770926556291|3.9479465562914|35|34|Hérault|herault|15|76|Occitanie|occitanie
13362|34243|34190|Saint-Bauzille-de-Putois|saint bauzille de putois|43.897726388889|3.7542548148148|35|34|Hérault|herault|15|76|Occitanie|occitanie
13363|34244|34670|Saint-Brès|saint bres|43.66472|4.0387747169811|35|34|Hérault|herault|15|76|Occitanie|occitanie
13364|34245|34360|Saint-Chinian|saint chinian|43.430663285714|2.9338012857143|35|34|Hérault|herault|15|76|Occitanie|occitanie
13365|34246|34400|Saint-Christol|saint christol|43.723317142857|4.0773309090909|35|34|Hérault|herault|15|76|Occitanie|occitanie
13366|34247|34980|Saint-Clément-de-Rivière|saint clement de riviere|43.684374097222|3.8472895833333|35|34|Hérault|herault|15|76|Occitanie|occitanie
13367|34248|34270|Sainte-Croix-de-Quintillargues|sainte croix de quintillargues|43.767688804348|3.9081140217391|35|34|Hérault|herault|15|76|Occitanie|occitanie
13368|34249|34160|Saint-Drézéry|saint drezery|43.731872672414|3.9812759482759|35|34|Hérault|herault|15|76|Occitanie|occitanie
13369|34250|34390|Saint-Étienne-d'Albagnan|saint etienne d albagnan|43.533723739837|2.8619038617886|35|34|Hérault|herault|15|76|Occitanie|occitanie
13370|34251|34700|Saint-Étienne-de-Gourgas|saint etienne de gourgas|43.782883712121|3.3848141666667|35|34|Hérault|herault|15|76|Occitanie|occitanie
13371|34252|34260|Saint-Étienne-Estréchoux|saint etienne estrechoux|43.66227173913|3.1041111594203|35|34|Hérault|herault|15|76|Occitanie|occitanie
13372|34253|34520|Saint-Félix-de-l'Héras|saint felix de l heras|43.839497933884|3.3076268595041|35|34|Hérault|herault|15|76|Occitanie|occitanie
13373|34254|34725|Saint-Félix-de-Lodez|saint felix de lodez|43.663301012658|3.4700015189873|35|34|Hérault|herault|15|76|Occitanie|occitanie
13374|34255|34980|Saint-Gély-du-Fesc|saint gely du fesc|43.689260183486|3.8080503669725|35|34|Hérault|herault|15|76|Occitanie|occitanie
13375|34256|34160|Saint-Geniès-des-Mourgues|saint genies des mourgues|43.699216901408|4.036015915493|35|34|Hérault|herault|15|76|Occitanie|occitanie
13376|34257|34610|Saint-Geniès-de-Varensal|saint genies de varensal|43.684564137931|3.0068381034483|35|34|Hérault|herault|15|76|Occitanie|occitanie
13377|34258|34480|Saint-Geniès-de-Fontedit|saint genies de fontedit|43.468139136691|3.1710790647482|35|34|Hérault|herault|15|76|Occitanie|occitanie
13378|34259|34680|Saint-Georges-d'Orques|saint georges d orques|43.61644152|3.77565808|35|34|Hérault|herault|15|76|Occitanie|occitanie
13379|34260|34610|Saint-Gervais-sur-Mare|saint gervais sur mare|43.663696217617|3.0434716062176|35|34|Hérault|herault|15|76|Occitanie|occitanie
13380|34261|34150|Saint-Guilhem-le-Désert|saint guilhem le desert|43.756816804734|3.5614512426036|35|34|Hérault|herault|15|76|Occitanie|occitanie
13381|34262|34725|Saint-Guiraud|saint guiraud|43.678839772727|3.4512355681818|35|34|Hérault|herault|15|76|Occitanie|occitanie
13382|34263|34160|Saint-Hilaire-de-Beauvoir|saint hilaire de beauvoir|43.754177755102|4.0211863265306|35|34|Hérault|herault|15|76|Occitanie|occitanie
13383|34264|34380|Saint-Jean-de-Buèges|saint jean de bueges|43.833742176871|3.6027289795918|35|34|Hérault|herault|15|76|Occitanie|occitanie
13384|34265|34160|Saint-Jean-de-Cornies|saint jean de cornies|43.74472|4.0046438461538|35|34|Hérault|herault|15|76|Occitanie|occitanie
13385|34266|34270|Saint-Jean-de-Cuculles|saint jean de cuculles|43.748602429907|3.8332782242991|35|34|Hérault|herault|15|76|Occitanie|occitanie
13386|34267|34150|Saint-Jean-de-Fos|saint jean de fos|43.690050578512|3.5441316528926|35|34|Hérault|herault|15|76|Occitanie|occitanie
13387|34268|34700|Saint-Jean-de-la-Blaquière|saint jean de la blaquiere|43.706886666667|3.4256458518518|35|34|Hérault|herault|15|76|Occitanie|occitanie
13388|34269|34360|Saint-Jean-de-Minervois|saint jean de minervois|43.400425633188|2.8216404366812|35|34|Hérault|herault|15|76|Occitanie|occitanie
13389|34270|34430|Saint-Jean-de-Védas|saint jean de vedas|43.570415612245|3.8285995918367|35|34|Hérault|herault|15|76|Occitanie|occitanie
13390|34271|34390|Saint-Julien|saint julien|43.580328150289|2.9049916763006|35|34|Hérault|herault|15|76|Occitanie|occitanie
13391|34272|34400|Saint-Just|saint just|43.65423|4.112989382716|35|34|Hérault|herault|15|76|Occitanie|occitanie
13392|34273|34390|Saint-Martin-de-l'Arçon|saint martin de l arcon|43.576010612245|2.9863246938775|35|34|Hérault|herault|15|76|Occitanie|occitanie
13393|34274|34380|Saint-Martin-de-Londres|saint martin de londres|43.798744655172|3.7171454310345|35|34|Hérault|herault|15|76|Occitanie|occitanie
13394|34276|34270|Saint-Mathieu-de-Tréviers|saint mathieu de treviers|43.7717252|3.8746332666667|35|34|Hérault|herault|15|76|Occitanie|occitanie
13395|34277|34190|Saint-Maurice-Navacelles|saint maurice navacelles|43.846589|3.518559|35|34|Hérault|herault|15|76|Occitanie|occitanie
13396|34277|34520|Saint-Maurice-Navacelles|saint maurice navacelles|43.846589|3.518559|35|34|Hérault|herault|15|76|Occitanie|occitanie
13397|34278|34520|Saint-Michel|saint michel|43.843400957447|3.4123130851064|35|34|Hérault|herault|15|76|Occitanie|occitanie
13398|34279|34490|Saint-Nazaire-de-Ladarez|saint nazaire de ladarez|43.51295675|3.083183125|35|34|Hérault|herault|15|76|Occitanie|occitanie
13399|34280|34400|Saint-Nazaire-de-Pézan|saint nazaire de pezan|43.638367142857|4.1155206122449|35|34|Hérault|herault|15|76|Occitanie|occitanie
13400|34281|34230|Saint-Pargoire|saint pargoire|43.531833920705|3.5312490748899|35|34|Hérault|herault|15|76|Occitanie|occitanie
13401|34282|34570|Saint-Paul-et-Valmalle|saint paul et valmalle|43.611738796992|3.687359924812|35|34|Hérault|herault|15|76|Occitanie|occitanie
13402|34283|34520|Saint-Pierre-de-la-Fage|saint pierre de la fage|43.79229|3.4187751351351|35|34|Hérault|herault|15|76|Occitanie|occitanie
13403|34284|34220|Saint-Pons-de-Thomières|saint pons de thomieres|43.481394208333|2.7475829583333|35|34|Hérault|herault|15|76|Occitanie|occitanie
13404|34285|34230|Saint-Pons-de-Mauchiens|saint pons de mauchiens|43.512244307692|3.5145599230769|35|34|Hérault|herault|15|76|Occitanie|occitanie
13405|34286|34700|Saint-Privat|saint privat|43.748398853503|3.41431|35|34|Hérault|herault|15|76|Occitanie|occitanie
13406|34287|34725|Saint-Saturnin-de-Lucian|saint saturnin de lucian|43.702147410714|3.4682295535714|35|34|Hérault|herault|15|76|Occitanie|occitanie
13407|34288|34400|Saint-Sériès|saint series|43.735722077922|4.1017331168831|35|34|Hérault|herault|15|76|Occitanie|occitanie
13408|34289|34630|Saint-Thibéry|saint thibery|43.392938901734|3.4015836416185|35|34|Hérault|herault|15|76|Occitanie|occitanie
13409|34290|34730|Saint-Vincent-de-Barbeyrargues|saint vincent de barbeyrargues|43.71033490566|3.8773560377358|35|34|Hérault|herault|15|76|Occitanie|occitanie
13410|34291|34390|Saint-Vincent-d'Olargues|saint vincent d olargues|43.558189095238|2.8756064761905|35|34|Hérault|herault|15|76|Occitanie|occitanie
13411|34292|34800|Salasc|salasc|43.622731|3.308761|35|34|Hérault|herault|15|76|Occitanie|occitanie
13412|34293|34330|La Salvetat-sur-Agout|la salvetat sur agout|43.591265473684|2.6846813947368|35|34|Hérault|herault|15|76|Occitanie|occitanie
13413|34294|34400|Saturargues|saturargues|43.714000188679|4.1142526415094|35|34|Hérault|herault|15|76|Occitanie|occitanie
13414|34295|34570|Saussan|saussan|43.568206538462|3.7852001282051|35|34|Hérault|herault|15|76|Occitanie|occitanie
13415|34296|34160|Saussines|saussines|43.760858918919|4.0512186486486|35|34|Hérault|herault|15|76|Occitanie|occitanie
13416|34297|34270|Sauteyrargues|sauteyrargues|43.830617345133|3.9174405309735|35|34|Hérault|herault|15|76|Occitanie|occitanie
13417|34298|34410|Sauvian|sauvian|43.290515145631|3.2574659223301|35|34|Hérault|herault|15|76|Occitanie|occitanie
13418|34299|34410|Sérignan|serignan|43.270082732919|3.2885297515528|35|34|Hérault|herault|15|76|Occitanie|occitanie
13419|34300|34290|Servian|servian|43.421026903226|3.3050283870968|35|34|Hérault|herault|15|76|Occitanie|occitanie
13420|34301|34200|Sète|sete|43.385633023256|3.6608636627907|35|34|Hérault|herault|15|76|Occitanie|occitanie
13421|34302|34210|Siran|siran|43.325624360465|2.6605565116279|35|34|Hérault|herault|15|76|Occitanie|occitanie
13422|34303|34520|Sorbs|sorbs|43.89816488|3.40441112|35|34|Hérault|herault|15|76|Occitanie|occitanie
13423|34304|34700|Soubès|soubes|43.775802905983|3.3490516239316|35|34|Hérault|herault|15|76|Occitanie|occitanie
13424|34305|34330|Le Soulié|le soulie|43.550603645833|2.6861946354167|35|34|Hérault|herault|15|76|Occitanie|occitanie
13425|34306|34700|Soumont|soumont|43.725361678832|3.3500661313869|35|34|Hérault|herault|15|76|Occitanie|occitanie
13426|34307|34160|Sussargues|sussargues|43.711764390244|3.991788902439|35|34|Hérault|herault|15|76|Occitanie|occitanie
13427|34308|34600|Taussac-la-Billière|taussac la billiere|43.628494634146|3.0738564878049|35|34|Hérault|herault|15|76|Occitanie|occitanie
13428|34309|34820|Teyran|teyran|43.68442875|3.929417|35|34|Hérault|herault|15|76|Occitanie|occitanie
13429|34310|34490|Thézan-lès-Béziers|thezan les beziers|43.414003396226|3.1571747798742|35|34|Hérault|herault|15|76|Occitanie|occitanie
13430|34311|34120|Tourbes|tourbes|43.442132681159|3.3747014492754|35|34|Hérault|herault|15|76|Occitanie|occitanie
13431|34312|34260|La Tour-sur-Orb|la tour sur orb|43.662163374233|3.1453118404908|35|34|Hérault|herault|15|76|Occitanie|occitanie
13432|34313|34230|Tressan|tressan|43.575427931034|3.4875682758621|35|34|Hérault|herault|15|76|Occitanie|occitanie
13433|34314|34270|Le Triadou|le triadou|43.736341294118|3.8524098823529|35|34|Hérault|herault|15|76|Occitanie|occitanie
13434|34315|34230|Usclas-d'Hérault|usclas d herault|43.521541276596|3.4646376595745|35|34|Hérault|herault|15|76|Occitanie|occitanie
13435|34316|34700|Usclas-du-Bosc|usclas du bosc|43.725300227273|3.39818|35|34|Hérault|herault|15|76|Occitanie|occitanie
13436|34317|34520|La Vacquerie-et-Saint-Martin-de-Castries|la vacquerie et saint martin de castries|43.8020423|3.4679682|35|34|Hérault|herault|15|76|Occitanie|occitanie
13437|34318|34270|Vacquières|vacquieres|43.827849569892|3.9477547311828|35|34|Hérault|herault|15|76|Occitanie|occitanie
13438|34319|34320|Vailhan|vailhan|43.554869916667|3.2959325|35|34|Hérault|herault|15|76|Occitanie|occitanie
13439|34320|34570|Vailhauquès|vailhauques|43.66258125|3.7297205147059|35|34|Hérault|herault|15|76|Occitanie|occitanie
13440|34321|34130|Valergues|valergues|43.669653384615|4.0593903076923|35|34|Hérault|herault|15|76|Occitanie|occitanie
13441|34322|34270|Valflaunès|valflaunes|43.802918797814|3.8607066120219|35|34|Hérault|herault|15|76|Occitanie|occitanie
13442|34323|34800|Valmascle|valmascle|43.601036555556|3.2987298888889|35|34|Hérault|herault|15|76|Occitanie|occitanie
13443|34324|34350|Valras-Plage|valras plage|43.246301338583|3.2882016535433|35|34|Hérault|herault|15|76|Occitanie|occitanie
13444|34325|34290|Valros|valros|43.419412205882|3.3632051470588|35|34|Hérault|herault|15|76|Occitanie|occitanie
13445|34326|34220|Vélieux|velieux|43.390381027027|2.7418228108108|35|34|Hérault|herault|15|76|Occitanie|occitanie
13446|34327|34740|Vendargues|vendargues|43.661929690722|3.9657151546392|35|34|Hérault|herault|15|76|Occitanie|occitanie
13447|34328|34230|Vendémian|vendemian|43.579988993289|3.556465704698|35|34|Hérault|herault|15|76|Occitanie|occitanie
13448|34329|34350|Vendres|vendres|43.26363675|3.22509225|35|34|Hérault|herault|15|76|Occitanie|occitanie
13449|34330|34400|Vérargues|verargues|43.70974375|4.09145328125|35|34|Hérault|herault|15|76|Occitanie|occitanie
13450|34331|34220|Verreries-de-Moussans|verreries de moussans|43.454775255474|2.6758521167883|35|34|Hérault|herault|15|76|Occitanie|occitanie
13451|34332|34450|Vias|vias|43.306652715232|3.4045369536424|35|34|Hérault|herault|15|76|Occitanie|occitanie
13452|34333|34110|Vic-la-Gardiole|vic la gardiole|43.483659111111|3.815314962963|35|34|Hérault|herault|15|76|Occitanie|occitanie
13453|34334|34390|Vieussan|vieussan|43.541837251185|3.0040678199052|35|34|Hérault|herault|15|76|Occitanie|occitanie
13454|34335|34600|Villemagne-l'Argentière|villemagne l argentiere|43.618081221374|3.1219745038168|35|34|Hérault|herault|15|76|Occitanie|occitanie
13455|34336|34420|Villeneuve-lès-Béziers|villeneuve les beziers|43.320774|3.284153|35|34|Hérault|herault|15|76|Occitanie|occitanie
13456|34336|34500|Villeneuve-lès-Béziers|villeneuve les beziers|43.320774|3.284153|35|34|Hérault|herault|15|76|Occitanie|occitanie
13457|34337|34750|Villeneuve-lès-Maguelone|villeneuve les maguelone|43.518086835443|3.8477439240506|35|34|Hérault|herault|15|76|Occitanie|occitanie
13458|34338|34800|Villeneuvette|villeneuvette|43.611191325301|3.3996127710843|35|34|Hérault|herault|15|76|Occitanie|occitanie
13459|34339|34360|Villespassans|villespassans|43.387638666667|2.9211942666667|35|34|Hérault|herault|15|76|Occitanie|occitanie
13460|34340|34400|Villetelle|villetelle|43.727386|4.1377088571429|35|34|Hérault|herault|15|76|Occitanie|occitanie
13461|34341|34560|Villeveyrac|villeveyrac|43.495562371134|3.5898822680412|35|34|Hérault|herault|15|76|Occitanie|occitanie
13462|34342|34380|Viols-en-Laval|viols en laval|43.746646875|3.7348084375|35|34|Hérault|herault|15|76|Occitanie|occitanie
13463|34343|34380|Viols-le-Fort|viols le fort|43.733027260274|3.6925206164384|35|34|Hérault|herault|15|76|Occitanie|occitanie
13464|34344|34280|La Grande-Motte|la grande motte|43.563124680851|4.0752553191489|35|34|Hérault|herault|15|76|Occitanie|occitanie
13465|35001|35690|Acigné|acigne|48.140328780488|-1.5160477642276|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13466|35002|35150|Amanlis|amanlis|47.993797948718|-1.4957999487179|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13467|35003|35250|Andouillé-Neuville|andouille neuville|48.298632477876|-1.5916746017699|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13468|35004|35560|Antrain|antrain|48.461888387097|-1.4783464516129|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13469|35005|35130|Arbrissel|arbrissel|47.925516585366|-1.2917989430894|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13470|35006|35370|Argentré-du-Plessis|argentre du plessis|48.047881103679|-1.1367904682274|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13471|35007|35250|Aubigné|aubigne|48.299616578947|-1.6316643421053|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13472|35008|35130|Availles-sur-Seiche|availles sur seiche|47.958346833333|-1.1890265555556|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13473|35009|35120|Baguer-Morvan|baguer morvan|48.49889725|-1.7732902|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13474|35010|35120|Baguer-Pican|baguer pican|48.543869136364|-1.6898099545455|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13475|35011|35460|Baillé|baille|48.361923023256|-1.3785330813954|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13476|35012|35470|Bain-de-Bretagne|bain de bretagne|47.842604913793|-1.6690549568966|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13477|35013|35600|Bains-sur-Oust|bains sur oust|47.716416084656|-2.0773255026455|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13478|35014|35680|Bais|bais|48.010993601286|-1.3036826045016|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13479|35015|35500|Balazé|balaze|48.178251577381|-1.1797440773809|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13480|35016|35580|Baulon|baulon|47.993534189723|-1.9225679841897|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13481|35017|35190|La Baussaine|la baussaine|48.312048909091|-1.8978345454545|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13482|35018|35420|La Bazouge-du-Désert|la bazouge du desert|48.444450431655|-1.1019197122302|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13483|35019|35560|Bazouges-la-Pérouse|bazouges la perouse|48.437055630499|-1.5604271260997|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13484|35021|35133|Beaucé|beauce|48.343206217949|-1.154822051282|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13485|35022|35190|Bécherel|becherel|48.295856|-1.9429776|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13486|35023|35137|Bédée|bedee|48.182140865385|-1.9559643990385|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13487|35024|35830|Betton|betton|48.181272242152|-1.6450952914798|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13488|35025|35133|Billé|bille|48.300863011583|-1.2548991119691|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13489|35026|35750|Bléruais|bleruais|48.115840447761|-2.1146704477612|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13490|35027|35360|Boisgervilly|boisgervilly|48.169087121212|-2.0813555555556|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13491|35028|35150|Boistrudan|boistrudan|47.977087956989|-1.3979410215054|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13492|35029|35270|Bonnemain|bonnemain|48.472612026144|-1.7651759803922|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13493|35030|35320|La Bosse-de-Bretagne|la bosse de bretagne|47.865483387097|-1.5912662096774|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13494|35031|35340|La Bouëxière|la bouexiere|48.184704869565|-1.4331588913044|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13495|35032|35230|Bourgbarré|bourgbarre|47.983745110132|-1.6254906167401|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13496|35033|35890|Bourg-des-Comptes|bourg des comptes|47.924833436123|-1.7148627753304|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13497|35034|35120|La Boussac|la boussac|48.515353583333|-1.6521589166667|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13498|35035|35330|Bovel|bovel|47.954553581081|-1.9523238513513|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13499|35037|35310|Bréal-sous-Montfort|breal sous montfort|48.050270784314|-1.8790861764706|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13500|35038|35370|Bréal-sous-Vitré|breal sous vitre|48.089173664122|-1.0618106870229|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13501|35039|35530|Brécé|brece|48.111194263566|-1.4852315503876|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13502|35040|35160|Breteil|breteil|48.138302072072|-1.9089598198198|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13503|35041|35150|Brie|brie|47.951492809917|-1.5498969421488|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13504|35042|35370|Brielles|brielles|48.007301042471|-1.0948768339768|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13505|35044|35120|Broualan|broualan|48.475575482234|-1.6595506598985|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13506|35045|35550|Bruc-sur-Aff|bruc sur aff|47.82452797619|-2.0141003571429|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13507|35046|35330|Les Brulais|les brulais|47.894614308943|-2.0669362601626|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13508|35047|35170|Bruz|bruz|48.026470607287|-1.7452970040486|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13509|35049|35260|Cancale|cancale|48.69285970684|-1.8534776872964|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13510|35050|35190|Cardroc|cardroc|48.283974821429|-1.8947975892857|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13511|35051|35510|Cesson-Sévigné|cesson sevigne|48.120751294118|-1.5913900392157|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13512|35052|35500|Champeaux|champeaux|48.135757459459|-1.3009495135135|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13513|35053|35680|Chancé|chance|48.032900387597|-1.3671670542636|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13514|35054|35150|Chanteloup|chanteloup|47.957060630252|-1.6185|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13515|35055|35135|Chantepie|chantepie|48.082521846154|-1.6099723589744|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13516|35056|35190|La Chapelle-aux-Filtzméens|la chapelle aux filtzmeens|48.383305797872|-1.8218326595745|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13517|35057|35330|La Chapelle-Bouëxic|la chapelle bouexic|47.939841167513|-1.92522035533|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13518|35058|35630|La Chapelle-Chaussée|la chapelle chaussee|48.266533876404|-1.8642838764045|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13519|35059|35520|La Chapelle-des-Fougeretz|la chapelle des fougeretz|48.173331386139|-1.742708019802|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13520|35060|35360|La Chapelle du Lou du Lac|la chapelle du lou du lac|48.213687065868|-1.9951645508982|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13521|35061|35500|La Chapelle-Erbrée|la chapelle erbree|48.140670625|-1.0941286538462|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13522|35062|35133|La Chapelle-Janson|la chapelle janson|48.341776482412|-1.0925608542714|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13523|35063|35140|La Chapelle-Saint-Aubert|la chapelle saint aubert|48.306426875|-1.3127690384615|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13524|35064|35660|La Chapelle-de-Brain|la chapelle de brain|47.700701089109|-1.9303084158416|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13525|35065|35590|La Chapelle-Thouarault|la chapelle thouarault|48.126101523179|-1.8541698675497|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13526|35066|35131|Chartres-de-Bretagne|chartres de bretagne|48.043854748201|-1.7069196402878|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13527|35067|35250|Chasné-sur-Illet|chasne sur illet|48.239696682464|-1.5731090995261|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13528|35068|35220|Châteaubourg|chateaubourg|48.118147729469|-1.4047953140097|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13529|35069|35410|Châteaugiron|chateaugiron|48.049364302326|-1.4799040116279|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13530|35070|35430|Châteauneuf-d'Ille-et-Vilaine|chateauneuf d ille et vilaine|48.559626470588|-1.9273476470588|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13531|35071|35133|Le Châtellier|le chatellier|48.42583027933|-1.2463312849162|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13532|35072|35210|Châtillon-en-Vendelais|chatillon en vendelais|48.228222385321|-1.168922293578|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13533|35075|35490|Chauvigné|chauvigne|48.374010186916|-1.4495747663551|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13534|35076|35310|Chavagne|chavagne|48.056331478873|-1.7867795070423|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
13535|35077|35640|Chelun|chelun|47.854745801105|-1.247187679558|36|35|Ille-et-Vilaine|ille et vilaine|13|53|Bretagne|bretagne
